FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y
1,419,618,1612,704
2,399,620,1322,895
3,399,620,1315,900
4,399,620,399,620
5,399,620,399,620
6,399,620,399,620
7,399,620,399,620
8,399,620,399,620
9,399,620,399,620
10,399,620,399,620
11,399,620,399,620
12,399,620,399,620
13,399,620,399,620
14,399,620,399,620
15,399,620,399,620
16,399,620,399,620
17,399,620,399,620
18,399,620,399,620
19,399,620,399,620
20,399,620,399,620
21,399,620,399,620
22,399,620,399,620
23,399,620,399,620
24,399,620,399,620
25,399,620,399,620
26,399,620,399,620
27,399,620,399,620
28,399,620,399,620
29,399,620,399,620
30,399,620,399,620
31,399,620,399,620
32,399,620,399,620
33,399,620,399,620
34,399,620,399,620
35,399,620,399,620
36,399,620,399,620
37,399,620,399,620
38,399,620,399,620
39,399,620,399,620
40,399,620,399,620
41,399,620,399,620
42,399,620,399,620
43,399,620,399,620
44,399,620,399,620
45,399,620,399,620
46,399,620,399,620
47,399,620,399,620
48,399,620,399,620
49,399,620,399,620
50,399,620,399,620
51,399,620,399,620
52,399,620,399,620
53,399,620,399,620
54,399,620,399,620
55,399,620,399,620
56,399,620,399,620
57,399,620,399,620
58,399,620,399,620
59,399,620,399,620
60,399,620,399,620
61,399,620,399,620
62,399,620,399,620
63,399,620,399,620
64,399,620,399,620
65,399,620,399,620
66,399,620,399,620
67,399,620,399,620
68,399,620,399,620
69,399,620,399,620
70,399,620,399,620
71,399,620,399,620
72,399,620,399,620
73,399,620,399,620
74,399,620,399,620
75,399,620,399,620
76,399,620,399,620
77,399,620,399,620
78,399,620,399,620
79,399,620,399,620
80,399,620,399,620
81,399,620,399,620
82,399,620,399,620
83,399,620,399,620
84,399,620,399,620
85,399,620,399,620
86,399,620,399,620
87,399,620,399,620
88,399,620,399,620
89,399,620,399,620
90,399,620,399,620
91,399,620,399,620
92,399,620,399,620
93,399,620,399,620
94,399,620,399,620
95,399,620,399,620
96,399,620,399,620
97,399,620,399,620
98,399,620,399,620
99,399,620,399,620
100,399,620,399,620
101,399,620,399,620
102,399,620,399,620
103,399,620,399,620
104,399,620,399,620
105,399,620,399,620
106,399,620,399,620
107,399,620,399,620
108,399,620,399,620
109,213,995,213,995
110,213,990,213,990
111,216,978,216,978
112,291,932,291,932
113,322,914,322,914
114,343,894,1503,869
115,360,877,1500,867
116,374,866,1499,866
117,391,854,1501,864
118,407,845,1498,864
119,421,837,1501,863
120,442,815,1502,863
121,464,786,1506,863
122,482,764,1497,861
123,510,743,1535,871
124,546,724,1568,885
125,581,712,1548,901
126,619,705,1528,918
127,649,703,1510,934
128,681,704,1505,935
129,694,718,1477,923
130,673,735,1479,913
131,624,749,1476,901
132,554,760,1473,888
133,496,767,1471,871
134,446,773,1470,863
135,404,778,1466,854
136,367,784,1458,845
137,327,789,1463,834
138,281,795,1496,842
139,255,800,1512,854
140,232,802,1511,866
141,234,807,1494,876
142,258,808,1482,885
143,281,812,1515,898
144,339,804,1497,892
145,349,789,1414,906
146,358,772,1414,906
147,344,755,1414,906
148,286,759,1414,906
149,247,772,1414,906
150,237,789,1414,906
151,222,808,1414,906
152,215,831,1414,906
153,250,858,1414,906
154,289,881,1414,906
155,313,873,1414,906
156,311,863,1414,906
157,329,845,1442,863
158,364,838,1456,889
159,407,826,1469,907
160,439,815,1488,919
161,465,806,1514,916
162,489,798,1587,904
163,492,794,1620,892
164,456,800,1590,897
165,432,809,1552,898
166,416,816,1515,898
167,399,823,1490,898
168,371,833,1477,897
169,318,840,1465,897
170,279,844,1457,896
171,251,849,1454,895
172,232,853,1450,893
173,253,857,1453,892
174,287,854,1453,893
175,302,842,1455,893
176,314,833,1463,893
177,328,824,1464,893
178,350,812,1468,894
179,373,801,1469,894
180,403,793,1493,901
181,441,785,1520,907
182,448,790,1557,918
183,431,814,1549,938
184,415,827,1540,952
185,382,845,1529,963
186,347,846,1522,959
187,302,836,1502,951
188,262,831,1477,946
189,237,829,1458,940
190,224,828,1449,938
191,224,832,1430,915
192,222,829,1444,909
193,234,831,1464,907
194,239,836,1487,902
195,244,840,1512,919
196,249,845,1514,937
197,256,852,1513,949
198,248,851,1513,956
199,232,839,1513,961
200,233,829,1511,959
201,251,825,1510,952
202,271,827,1506,953
203,294,827,1519,949
204,311,829,1492,943
205,326,830,1480,937
206,343,831,1474,930
207,356,834,1470,925
208,369,835,1468,921
209,398,829,1466,920
210,413,832,1464,914
211,432,829,1466,895
212,414,830,1499,909
213,379,838,1512,923
214,341,842,1519,935
215,312,846,1524,946
216,293,848,1529,955
217,279,850,1534,960
218,262,850,1536,950
219,252,849,1540,931
220,239,848,1519,926
221,245,853,1491,926
222,239,854,1474,915
223,246,855,1484,909
224,254,856,1490,919
225,258,859,1502,905
226,267,861,1505,907
227,307,856,1504,901
228,337,848,1504,900
229,348,845,1503,899
230,340,816,1502,900
231,263,811,1501,900
232,203,812,1500,901
233,201,794,1499,899
234,246,784,1501,913
235,284,785,1490,885
236,321,781,1497,881
237,350,777,1512,892
238,392,763,1516,904
239,426,770,1516,908
240,460,781,1514,918
241,494,791,1512,922
242,483,801,1512,925
243,430,810,1513,927
244,379,815,1513,928
245,347,820,1512,929
246,318,824,1511,933
247,292,830,1507,934
248,265,830,1506,933
249,265,834,1507,932
250,301,843,1508,932
251,359,869,1507,933
252,409,847,1505,933
253,411,805,1505,934
254,415,774,1504,935
255,415,771,1505,936
256,401,798,1505,936
257,357,818,1506,936
258,316,824,1506,937
259,294,824,1508,937
260,270,826,1513,936
261,257,828,1516,934
262,248,829,1517,933
263,255,838,1518,933
264,272,847,1520,933
265,290,859,1523,932
266,304,869,1525,931
267,322,879,1524,932
268,337,887,1527,931
269,339,894,1530,931
270,325,891,1532,931
271,291,886,1533,932
272,258,874,1536,931
273,265,863,1540,929
274,279,859,1540,929
275,296,855,1544,929
276,307,857,1544,929
277,316,857,1545,928
278,322,849,1545,928
279,321,840,1547,929
280,323,838,1548,929
281,319,838,1548,929
282,298,848,1550,928
283,301,854,1552,928
284,305,860,1553,927
285,306,863,1554,927
286,309,867,1556,927
287,312,875,1557,927
288,313,876,1557,927
289,318,884,1558,927
290,318,887,1560,927
291,324,891,1562,928
292,326,895,1563,928
293,322,903,1563,929
294,330,899,1564,929
295,331,903,1561,929
296,333,904,1554,928
297,335,910,1548,929
298,337,912,1544,930
299,339,914,1537,931
300,340,916,1540,933
301,343,921,1533,928
302,352,924,1534,912
303,360,923,1521,905
304,371,921,1502,904
305,393,917,1479,904
306,425,909,1479,897
307,410,890,1499,899
308,372,885,1520,898
309,329,883,1538,894
310,303,882,1548,892
311,266,874,1557,889
312,267,853,1560,885
313,288,841,1544,883
314,306,839,1520,889
315,323,838,1497,896
316,339,837,1487,900
317,363,834,1469,900
318,379,833,1486,898
319,402,827,1506,901
320,419,820,1521,905
321,426,823,1531,912
322,423,833,1541,919
323,413,843,1548,922
324,410,845,1554,929
325,405,850,1555,933
326,398,856,1550,932
327,388,864,1551,926
328,382,871,1538,920
329,379,878,1521,916
330,376,884,1502,914
331,373,890,1484,912
332,373,896,1467,913
333,372,902,1447,913
334,371,907,1429,912
335,362,910,1413,913
336,361,913,1402,915
337,357,919,1384,919
338,350,916,1377,907
339,347,916,1393,906
340,345,914,1411,908
341,329,907,1437,910
342,317,904,1453,907
343,305,900,1483,908
344,297,897,1498,911
345,286,895,1507,914
346,262,885,1520,918
347,274,862,1531,920
348,310,858,1536,922
349,347,856,1530,924
350,388,854,1515,924
351,423,852,1504,922
352,450,851,1488,923
353,477,851,1468,923
354,501,850,1449,924
355,522,851,1432,926
356,542,851,1418,927
357,560,853,1406,929
358,577,854,1386,927
359,590,856,1404,914
360,604,856,1446,913
361,616,858,1490,908
362,628,859,1520,906
363,641,860,1542,914
364,650,862,1550,922
365,688,849,1542,932
366,717,833,1528,930
367,743,817,1497,932
368,766,807,1465,935
369,789,802,1434,936
370,816,797,1388,921
371,792,802,1340,908
372,741,811,1301,900
373,670,818,1268,881
374,611,823,1344,881
375,559,826,1429,885
376,513,829,1497,886
377,442,822,1551,875
378,375,812,1563,892
379,313,806,1559,909
380,275,805,1542,910
381,251,809,1505,917
382,246,816,1466,921
383,266,824,1432,922
384,299,832,1401,921
385,327,837,1370,921
386,351,841,1345,922
387,368,842,1323,924
388,411,838,1301,925
389,428,825,1284,927
390,421,778,1262,916
391,435,745,1324,907
392,440,713,1401,902
393,413,681,1484,901
394,387,720,1530,905
395,384,759,1586,900
396,380,793,1620,885
397,376,824,1640,872
398,372,853,1643,854
399,349,878,1629,857
400,305,875,1615,859
401,272,870,1593,859
402,255,859,1580,863
403,301,861,1570,867
404,354,870,1553,871
405,404,877,1534,876
406,446,882,1518,881
407,480,886,1503,886
408,511,889,1495,888
409,559,887,1488,891
410,691,874,1482,895
411,803,852,1478,898
412,885,831,1476,897
413,826,827,1472,897
414,663,813,1470,899
415,471,792,1467,901
416,332,787,1460,900
417,232,790,1444,898
418,205,806,1433,897
419,230,819,1420,896
420,256,832,1410,897
421,298,846,1402,899
422,285,847,1396,901
423,249,840,1391,904
424,210,824,1386,907
425,204,800,1383,910
426,235,790,1380,914
427,272,787,1375,917
428,305,786,1373,917
429,332,785,1374,918
430,359,785,1373,918
431,382,785,1374,920
432,404,783,1374,921
433,435,777,1375,925
434,453,778,1373,924
435,475,783,1372,924
436,500,787,1368,925
437,524,791,1367,925
438,539,794,1365,928
439,559,799,1360,929
440,536,806,1352,927
441,498,813,1335,923
442,463,819,1318,921
443,433,825,1305,920
444,406,830,1294,920
445,380,836,1284,920
446,356,840,1276,921
447,335,844,1272,923
448,316,848,1254,914
449,305,850,1285,909
450,277,853,1347,906
451,251,852,1406,899
452,248,854,1467,890
453,231,858,1521,883
454,235,864,1567,881
455,242,869,1579,864
456,247,875,1566,863
457,254,882,1557,863
458,260,887,1540,861
459,269,891,1523,859
460,271,900,1506,858
461,266,895,1497,859
462,246,895,1488,860
463,217,889,1475,862
464,237,877,1464,864
465,259,872,1453,867
466,280,863,1450,872
467,292,856,1442,876
468,302,850,1438,876
469,311,845,1414,873
470,317,841,1398,871
471,321,838,1388,871
472,325,835,1380,873
473,333,830,1370,875
474,348,815,1361,878
475,357,813,1357,878
476,384,804,1352,879
477,402,805,1351,881
478,422,805,1347,884
479,450,800,1345,887
480,479,811,1343,890
481,455,811,1340,891
482,416,811,1336,893
483,381,810,1333,896
484,351,810,1329,900
485,325,810,1326,903
486,303,811,1326,908
487,280,815,1316,905
488,256,813,1326,898
489,242,812,1346,896
490,237,812,1363,896
491,227,812,1379,897
492,237,815,1396,898
493,243,818,1411,899
494,249,821,1425,901
495,256,825,1438,904
496,264,829,1443,907
497,268,834,1473,908
498,271,839,1489,911
499,263,833,1501,916
500,244,828,1512,921
501,223,828,1522,926
502,212,815,1530,930
503,231,808,1529,935
504,244,812,1529,935
505,268,814,1520,932
506,292,816,1507,930
507,313,817,1493,923
508,331,819,1464,919
509,347,821,1436,915
510,360,825,1415,912
511,375,827,1396,910
512,388,829,1380,909
513,398,831,1364,909
514,409,834,1349,910
515,414,836,1336,912
516,436,833,1324,915
517,425,833,1313,918
518,396,831,1304,922
519,370,829,1304,901
520,345,827,1371,898
521,318,823,1447,896
522,300,821,1501,907
523,284,819,1541,900
524,272,820,1585,894
525,269,822,1614,890
526,276,824,1632,879
527,285,828,1623,874
528,298,833,1609,870
529,308,837,1593,867
530,316,841,1575,865
531,324,846,1558,864
532,332,851,1541,863
533,339,857,1532,863
534,349,861,1523,865
535,356,864,1513,866
536,361,868,1499,868
537,366,871,1486,869
538,371,875,1479,871
539,376,878,1470,873
540,383,881,1461,875
541,387,883,1452,878
542,379,878,1446,881
543,354,864,1437,884
544,289,850,1427,884
545,252,845,1411,885
546,197,815,1396,886
547,238,780,1386,888
548,289,766,1377,890
549,329,756,1372,889
550,365,748,1371,889
551,411,737,1368,889
552,457,735,1364,891
553,501,745,1365,891
554,532,758,1363,890
555,511,775,1364,891
556,490,787,1363,890
557,459,803,1361,891
558,436,815,1359,891
559,420,825,1360,892
560,396,836,1359,892
561,381,846,1363,891
562,361,857,1368,889
563,349,866,1369,888
564,321,874,1372,886
565,300,876,1375,883
566,262,872,1375,879
567,236,869,1375,876
568,211,865,1371,873
569,207,868,1370,872
570,242,873,1372,871
571,261,871,1372,872
572,309,866,1372,872
573,336,860,1370,872
574,358,856,1363,870
575,379,855,1360,869
576,396,854,1357,869
577,417,853,1355,869
578,431,853,1354,870
579,444,854,1347,872
580,459,853,1345,868
581,474,847,1350,868
582,460,845,1355,868
583,422,847,1362,870
584,386,850,1370,873
585,357,853,1376,876
586,331,855,1382,880
587,315,856,1388,884
588,286,853,1392,888
589,261,851,1390,892
590,249,851,1404,894
591,259,847,1412,896
592,268,850,1416,900
593,274,852,1420,903
594,281,855,1422,907
595,286,859,1426,912
596,291,863,1427,915
597,297,866,1418,915
598,301,870,1414,913
599,305,874,1408,913
600,310,879,1403,913
601,316,882,1398,914
602,322,885,1393,916
603,326,890,1387,919
604,329,894,1367,924
605,332,897,1356,922
606,336,902,1325,915
607,336,907,1292,909
608,342,911,1266,906
609,347,918,1243,904
610,359,913,1221,903
611,390,898,1191,900
612,414,886,1151,894
613,432,879,1114,890
614,447,875,1086,889
615,472,873,1060,889
616,471,852,1015,883
617,456,831,975,881
618,442,814,944,881
619,405,802,916,881
620,345,803,888,882
621,295,806,842,875
622,252,811,786,865
623,226,815,745,858
624,235,821,712,851
625,255,828,683,846
626,270,836,658,842
627,288,844,635,840
628,306,851,613,838
629,326,845,595,837
630,342,835,580,837
631,372,812,564,836
632,413,779,545,827
633,413,779,442,705
634,413,779,442,705
635,496,758,442,705
636,468,751,442,705
637,452,745,239,684
638,441,732,330,673
639,460,695,460,695
640,597,700,438,708
641,693,738,455,707
642,761,758,487,707
643,757,771,514,719
644,673,776,540,723
645,574,754,574,754
646,481,743,481,743
647,350,743,547,738
648,293,739,546,736
649,258,740,536,732
650,229,722,525,729
651,246,713,518,728
652,261,708,512,727
653,281,705,505,728
654,297,702,484,728
655,337,702,477,729
656,365,708,473,727
657,389,713,474,727
658,438,723,438,723
659,451,725,451,725
660,451,720,451,720
661,469,690,407,732
662,463,685,356,740
663,447,682,318,744
664,441,682,300,744
665,437,681,283,736
666,419,679,286,737
667,404,685,289,738
668,399,687,295,740
669,412,693,300,740
670,448,702,305,740
671,488,718,311,741
672,515,721,314,744
673,542,718,315,750
674,609,720,323,752
675,659,739,329,756
676,644,751,335,758
677,643,752,338,764
678,628,750,345,765
679,610,742,347,770
680,589,738,366,770
681,561,737,374,776
682,533,737,404,781
683,515,737,435,784
684,464,731,457,780
685,415,723,503,779
686,380,720,536,779
687,348,723,557,774
688,323,744,529,765
689,303,770,496,755
690,312,781,471,749
691,376,758,376,758
692,307,747,307,747
693,354,752,257,733
694,248,742,356,733
695,259,750,350,724
696,266,755,331,717
697,273,761,319,710
698,283,768,316,701
699,295,776,306,700
700,302,786,305,701
701,325,787,306,704
702,334,786,305,709
703,335,783,304,727
704,325,761,325,761
705,338,761,253,766
706,240,763,323,767
707,350,777,259,775
708,366,770,264,783
709,397,763,272,793
710,411,750,282,803
711,415,751,301,811
712,413,759,307,810
713,355,794,355,794
714,366,797,366,797
715,374,800,374,800
716,379,802,379,802
717,372,819,437,794
718,362,830,453,783
719,345,841,406,756
720,343,843,320,729
721,327,858,257,709
722,315,872,228,693
723,314,872,233,689
724,319,859,246,690
725,321,852,252,702
726,347,852,242,696
727,401,859,260,694
728,461,866,283,694
729,524,865,299,694
730,600,859,338,691
731,654,850,366,696
732,642,849,408,711
733,621,847,453,730
734,581,809,490,739
735,583,787,538,713
736,586,776,592,685
737,592,773,658,669
738,580,757,716,666
739,592,741,760,686
740,614,736,765,709
741,630,733,721,715
742,684,722,684,722
743,684,714,684,714
744,658,704,658,704
745,691,729,616,679
746,695,739,577,673
747,717,729,543,669
748,710,718,540,679
749,687,698,562,693
750,672,657,570,687
751,652,631,568,682
752,622,604,586,681
753,586,591,592,688
754,531,599,594,667
755,465,613,583,656
756,396,639,576,655
757,346,667,570,657
758,329,693,539,656
759,345,706,510,666
760,435,693,435,693
761,462,701,462,701
762,568,720,401,707
763,623,729,375,718
764,612,732,401,721
765,597,738,428,727
766,558,720,477,733
767,514,738,539,696
768,546,738,514,684
769,571,738,502,679
770,600,735,490,690
771,582,743,489,706
772,475,733,475,733
773,498,721,358,728
774,506,731,283,718
775,499,734,250,704
776,483,736,286,702
777,462,735,315,712
778,379,719,379,719
779,368,708,368,708
780,341,698,341,698
781,304,695,304,695
782,246,682,366,701
783,242,672,373,690
784,244,662,373,683
785,312,667,312,667
786,310,665,310,665
787,311,664,311,664
788,325,664,325,664
789,359,669,359,669
790,467,691,317,655
791,511,690,319,657
792,506,690,301,658
793,503,694,307,663
794,491,688,314,670
795,480,665,315,681
796,447,651,328,690
797,385,638,341,699
798,304,643,351,708
799,254,651,375,715
800,243,663,372,716
801,317,685,317,685
802,316,684,316,684
803,335,686,335,686
804,383,693,383,693
805,508,713,317,686
806,569,716,293,706
807,577,716,299,719
808,564,722,312,728
809,554,729,325,735
810,546,738,341,741
811,541,744,352,748
812,537,750,403,767
813,537,755,442,788
814,535,761,475,803
815,528,766,513,806
816,486,797,486,797
817,432,801,432,801
818,501,802,367,804
819,324,802,495,812
820,290,802,503,819
821,268,803,491,823
822,237,796,479,824
823,251,795,472,826
824,265,800,464,827
825,296,801,462,831
826,298,806,444,836
827,302,815,431,836
828,324,822,423,829
829,386,827,386,827
830,409,807,322,840
831,406,798,302,848
832,403,790,277,855
833,389,790,249,859
834,367,792,237,866
835,347,802,244,867
836,348,820,255,870
837,362,834,263,872
838,394,849,276,876
839,425,865,287,880
840,447,861,298,885
841,499,859,311,891
842,575,859,324,899
843,648,860,328,905
844,650,850,351,913
845,641,853,365,918
846,592,843,383,921
847,550,841,408,926
848,504,842,426,929
849,453,845,437,931
850,418,847,462,919
851,388,848,452,914
852,352,850,435,914
853,329,853,417,911
854,317,859,404,909
855,308,867,393,908
856,307,859,383,907
857,310,850,377,907
858,335,849,371,907
859,372,852,349,889
860,386,851,364,907
861,403,860,346,895
862,402,859,332,889
863,399,858,309,882
864,404,853,287,859
865,399,851,297,849
866,339,846,339,846
867,358,849,358,849
868,359,849,359,849
869,370,850,370,850
870,383,853,383,853
871,395,861,395,861
872,391,867,391,867
873,385,870,385,870
874,398,868,398,868
875,467,849,337,895
876,503,840,333,913
877,501,844,337,922
878,491,848,339,927
879,483,852,355,937
880,469,855,369,936
881,458,858,390,935
882,448,861,418,933
883,441,864,443,931
884,428,871,474,928
885,437,874,494,931
886,441,869,505,940
887,482,897,482,897
888,451,862,493,914
889,454,867,497,915
890,473,892,473,892
891,460,890,460,890
892,486,898,486,898
893,426,909,515,915
894,426,913,530,919
895,422,915,529,921
896,415,919,529,922
897,392,925,531,924
898,369,924,534,927
899,335,921,531,924
900,308,916,521,921
901,282,910,503,915
902,291,903,487,911
903,314,900,478,909
904,339,897,464,911
905,356,895,473,907
906,370,889,506,908
907,397,877,557,910
908,418,868,629,902
909,451,855,714,877
910,485,842,802,846
911,512,831,834,845
912,537,823,820,846
913,559,817,803,843
914,579,812,791,843
915,595,807,751,827
916,584,804,740,813
917,595,787,733,808
918,586,775,728,805
919,578,766,715,801
920,577,758,720,801
921,583,755,700,797
922,622,772,622,772
923,647,780,647,780
924,695,790,695,790
925,717,791,717,791
926,786,813,666,779
927,803,821,644,779
928,820,829,629,776
929,837,837,615,771
930,842,847,627,780
931,807,850,646,791
932,747,854,656,800
933,697,857,664,812
934,656,849,656,849
935,627,850,627,850
936,602,854,602,854
937,578,857,578,857
938,459,858,640,843
939,399,843,626,848
940,354,831,618,849
941,361,814,605,849
942,384,815,592,845
943,413,814,579,840
944,441,812,566,835
945,462,812,565,831
946,498,814,498,814
947,510,813,510,813
948,526,812,526,812
949,542,811,542,811
950,567,807,567,807
951,633,788,554,817
952,649,780,528,822
953,644,780,502,824
954,635,778,469,834
955,607,776,449,845
956,604,782,441,853
957,597,804,419,871
958,596,828,426,885
959,602,853,429,893
960,622,879,442,903
961,627,903,459,912
962,636,908,471,918
963,621,905,487,914
964,542,907,542,907
965,517,915,580,875
966,552,919,600,863
967,592,922,633,860
968,625,925,677,855
969,653,927,723,850
970,677,927,771,850
971,699,926,767,853
972,721,923,728,855
973,742,919,679,847
974,770,906,632,845
975,791,877,603,863
976,789,857,588,879
977,789,841,569,896
978,790,826,551,910
979,791,816,560,914
980,792,808,583,911
981,793,799,607,902
982,793,790,639,881
983,777,778,661,854
984,728,785,728,785
985,751,739,661,800
986,719,699,657,779
987,677,661,656,763
988,609,633,658,754
989,557,624,668,748
990,512,620,682,743
991,474,618,713,720
992,441,618,745,689
993,414,619,739,674
994,387,621,722,665
995,365,625,705,658
996,347,631,688,654
997,321,645,673,652
998,322,650,660,652
999,325,655,644,654
1000,328,660,623,658
1001,332,665,605,662
1002,335,672,582,669
1003,337,676,556,676
1004,340,681,529,684
1005,345,687,508,690
1006,353,688,492,695
1007,384,685,483,701
1008,455,716,423,680
1009,435,740,460,676
1010,428,759,476,675
1011,400,794,460,666
1012,380,816,405,661
1013,360,834,341,658
1014,344,848,294,656
1015,339,845,258,667
1016,331,837,255,693
1017,328,830,261,712
1018,314,820,272,728
1019,306,809,276,741
1020,295,757,303,816
1021,296,808,366,772
1022,284,766,437,780
1023,288,763,474,774
1024,308,761,495,771
1025,324,759,513,768
1026,358,750,527,765
1027,389,723,553,747
1028,401,700,585,730
1029,410,681,613,712
1030,432,674,639,703
1031,445,672,627,695
1032,453,665,596,688
1033,464,657,546,694
1034,478,646,515,701
1035,488,636,486,708
1036,497,630,459,716
1037,510,630,430,724
1038,524,636,397,736
1039,527,645,374,741
1040,519,658,356,742
1041,508,670,328,732
1042,498,678,327,728
1043,487,686,355,715
1044,477,695,368,707
1045,462,712,380,704
1046,448,738,412,692
1047,426,772,438,690
1048,400,802,473,690
1049,375,827,503,691
1050,353,843,524,705
1051,338,847,543,723
1052,342,819,542,736
1053,339,833,540,747
1054,351,828,539,756
1055,366,824,521,769
1056,377,822,507,779
1057,454,798,454,798
1058,432,808,432,808
1059,396,818,396,818
1060,384,821,384,821
1061,446,798,328,842
1062,450,794,306,849
1063,462,788,296,848
1064,460,788,303,852
1065,454,789,318,856
1066,448,794,332,858
1067,447,801,363,856
1068,444,804,379,858
1069,439,806,400,861
1070,445,807,429,862
1071,448,814,451,865
1072,451,817,422,861
1073,457,821,441,860
1074,500,852,449,865
1075,500,850,449,865
1076,514,864,449,865
1077,501,844,449,865
1078,532,883,449,865
1079,533,896,449,865
1080,516,906,449,865
1081,490,912,449,865
1082,514,886,438,929
1083,503,885,407,928
1084,488,883,359,921
1085,463,880,330,916
1086,431,875,296,907
1087,408,869,268,893
1088,385,862,249,882
1089,369,857,244,878
1090,355,849,234,864
1091,334,840,238,863
1092,326,835,245,862
1093,282,848,282,848
1094,297,843,290,847
1095,301,844,301,844
1096,335,833,335,833
1097,361,823,361,823
1098,298,825,404,803
1099,301,824,393,789
1100,307,825,341,781
1101,312,823,283,774
1102,317,823,231,760
1103,316,826,192,754
1104,327,820,188,749
1105,323,817,197,746
1106,314,812,207,746
1107,301,802,217,746
1108,300,796,225,747
1109,302,792,232,748
1110,268,759,229,723
1111,281,754,229,723
1112,298,754,298,754
1113,323,750,305,790
1114,348,771,348,771
1115,363,778,363,778
1116,374,790,374,790
1117,383,801,383,801
1118,443,830,358,798
1119,440,856,371,803
1120,432,873,370,809
1121,394,847,394,847
1122,383,851,383,851
1123,355,852,355,852
1124,324,850,312,892
1125,302,846,317,884
1126,275,845,317,884
1127,259,844,317,884
1128,293,851,317,884
1129,248,851,317,884
1130,306,851,309,881
1131,333,853,309,881
1132,353,850,309,881
1133,332,837,309,881
1134,305,827,309,881
1135,296,825,309,881
1136,229,813,381,836
1137,218,809,399,836
1138,204,805,400,834
1139,212,806,394,841
1140,220,803,385,839
1141,229,802,384,839
1142,235,800,380,836
1143,261,797,349,816
1144,310,807,310,807
1145,311,806,311,806
1146,323,809,323,809
1147,340,810,340,810
1148,375,817,375,817
1149,386,828,386,828
1150,407,842,407,842
1151,423,856,423,856
1152,438,866,438,866
1153,437,869,437,869
1154,493,891,402,867
1155,503,901,411,859
1156,509,906,399,857
1157,513,908,378,853
1158,502,908,366,851
1159,493,908,350,855
1160,475,907,335,861
1161,466,908,345,839
1162,455,908,341,843
1163,432,908,331,838
1164,410,907,331,839
1165,357,874,357,874
1166,331,870,331,870
1167,310,861,310,861
1168,277,884,335,816
1169,255,862,331,817
1170,258,847,354,806
1171,442,799,268,842
1172,479,801,279,834
1173,503,809,284,830
1174,501,814,288,827
1175,504,819,301,819
1176,493,823,313,823
1177,489,823,335,828
1178,471,812,364,839
1179,472,806,395,854
1180,474,793,415,866
1181,481,778,435,875
1182,502,764,456,882
1183,533,759,469,885
1184,579,753,483,886
1185,643,745,497,884
1186,700,736,502,883
1187,748,731,512,879
1188,795,736,522,874
1189,838,758,532,869
1190,852,777,540,866
1191,842,785,545,864
1192,832,791,552,862
1193,823,795,565,857
1194,818,797,579,857
1195,817,799,613,852
1196,810,801,637,851
1197,803,799,659,852
1198,772,804,676,853
1199,716,826,744,862
1200,694,838,761,864
1201,689,845,771,865
1202,666,868,772,862
1203,653,877,772,868
1204,637,885,776,878
1205,629,891,777,881
1206,622,895,781,883
1207,613,896,780,888
1208,611,890,779,892
1209,610,886,778,896
1210,622,871,777,900
1211,631,862,776,904
1212,653,857,764,916
1213,659,837,755,915
1214,682,832,743,916
1215,713,827,714,913
1216,725,802,691,912
1217,738,806,671,912
1218,745,813,654,913
1219,752,821,635,913
1220,782,851,599,905
1221,754,826,554,888
1222,747,832,516,875
1223,734,827,487,866
1224,722,825,456,858
1225,714,824,428,851
1226,705,825,406,846
1227,698,828,376,843
1228,690,831,351,844
1229,680,836,336,826
1230,675,841,333,813
1231,670,847,335,804
1232,646,855,348,805
1233,621,853,367,810
1234,602,853,393,813
1235,589,852,414,815
1236,582,851,467,815
1237,577,851,503,811
1238,568,852,536,809
1239,563,853,573,809
1240,558,856,605,808
1241,553,858,632,806
1242,539,855,634,797
1243,541,858,614,786
1244,552,858,577,782
1245,559,858,540,781
1246,565,857,513,781
1247,581,854,491,780
1248,593,847,469,781
1249,593,844,452,781
1250,610,833,435,782
1251,604,826,412,782
1252,595,823,376,782
1253,593,824,355,782
1254,589,827,339,783
1255,585,829,320,783
1256,571,831,304,782
1257,548,830,295,782
1258,528,830,289,779
1259,509,832,291,780
1260,492,835,299,781
1261,477,838,309,781
1262,458,842,319,780
1263,420,848,325,782
1264,393,856,329,786
1265,369,863,353,782
1266,352,864,356,780
1267,335,868,377,772
1268,321,872,414,764
1269,320,872,442,759
1270,325,867,467,755
1271,329,864,491,753
1272,332,857,509,751
1273,339,851,527,750
1274,351,846,542,750
1275,365,841,558,749
1276,376,839,573,748
1277,387,838,586,748
1278,397,837,597,749
1279,418,832,608,749
1280,435,825,611,753
1281,456,816,643,743
1282,467,806,641,726
1283,482,796,639,722
1284,500,776,636,718
1285,507,741,632,715
1286,491,711,625,711
1287,451,669,618,708
1288,424,623,612,705
1289,424,623,588,690
1290,424,623,603,702
1291,424,623,600,704
1292,424,623,581,694
1293,424,623,567,689
1294,424,623,543,687
1295,424,623,514,684
1296,424,623,498,682
1297,529,598,477,665
1298,547,607,464,661
1299,553,606,451,645
1300,487,613,487,613
1301,479,613,479,613
1302,484,612,484,612
1303,484,607,484,607
1304,499,598,499,598
1305,488,601,488,601
1306,437,613,557,550
1307,437,613,562,541
1308,437,613,569,529
1309,437,613,562,522
1310,437,613,541,510
1311,437,613,505,498
1312,437,613,469,487
1313,437,613,438,477
1314,437,613,410,470
