FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y,Behavior,Fish0_moving_distance,Fish1_moving_distance,Fish0_moving_direction,Fish1_moving_direction
2400,448,778,433,632,2,28.64,4.24,0,0
2401,474,790,436,635,2,23.77,4.47,0,0
2402,496,799,438,639,2,21.38,4.47,0,0
2403,517,803,440,643,2,13.15,4.47,0,0
2404,530,805,442,647,0,8.06,5.83,0,0
2405,538,804,445,652,0,0.0,9.85,0,0
2406,538,804,441,661,0,0.0,12.21,0,0
2407,538,804,448,671,0,0.0,23.35,0,0
2408,538,804,464,688,0,0.0,37.74,0,0
2409,538,804,496,708,0,0.0,40.0,0,0
2410,538,804,528,732,0,0.0,38.28,0,0
2411,538,804,560,753,0,0.0,32.25,0,0
2412,538,804,588,769,0,0.0,29.07,0,0
2413,538,804,614,782,0,0.0,23.77,0,0
2414,538,804,636,791,0,0.0,19.7,0,0
2415,538,804,654,799,0,0.0,15.65,0,0
2416,538,804,668,806,0,0.0,13.89,0,0
2417,538,804,680,813,0,0.0,8.06,0,0
2418,538,804,688,814,0,0.0,2.24,0,0
2419,538,804,687,812,0,0.0,17.49,0,0
2420,538,804,672,803,0,0.0,26.57,0,0
2421,538,804,647,794,0,0.0,30.68,0,0
2422,538,804,618,784,0,0.0,25.96,0,0
2423,538,804,593,777,0,0.0,26.17,0,0
2424,538,804,567,774,0,0.0,44.28,0,0
2425,538,804,523,769,0,29.15,37.01,0,0
2426,511,793,486,768,0,25.0,25.32,0,0
2427,487,786,461,772,0,23.19,11.4,0,0
2428,464,783,464,783,0,23.19,18.87,0,0
2429,487,786,454,799,4,23.02,23.6,0,0
2430,510,787,435,813,4,22.09,23.32,0,0
2431,532,789,415,825,4,8.54,5.66,0,0
2432,535,797,411,829,4,24.19,22.02,0,0
2433,514,809,433,828,4,24.17,19.0,0,0
2434,492,819,452,828,4,22.47,19.03,0,0
2435,471,827,471,827,4,3.16,3.16,0,0
2436,470,830,470,830,4,4.47,4.47,0,0
2437,472,834,472,834,4,7.81,7.81,0,0
2438,478,839,478,839,4,11.4,11.4,0,0
2439,489,842,489,842,4,13.15,40.8,0,0
2440,502,844,450,854,4,9.06,46.32,0,0
2441,511,845,405,865,4,6.0,51.2,0,0
2442,517,845,355,876,4,1.0,1.0,0,0
2443,516,845,356,876,4,4.12,0.0,0,0
2444,512,844,356,876,4,14.32,24.41,0,0
2445,526,847,376,862,4,22.36,20.62,0,0
2446,548,851,392,849,4,28.0,22.8,0,0
2447,576,851,410,835,4,8.54,1.0,0,0
2448,584,848,411,835,4,5.0,8.06,0,0
2449,588,845,419,836,4,4.0,11.05,0,0
2450,584,845,430,837,4,2.24,12.04,0,0
2451,582,844,442,838,4,11.0,40.05,0,0
2452,571,844,482,840,4,4.12,50.01,0,0
2453,575,843,532,841,4,16.03,27.02,0,0
2454,559,842,559,842,4,1.0,1.0,0,0
2455,559,843,559,843,4,8.06,8.06,0,0
2456,551,844,551,844,4,15.13,15.13,0,0
2457,566,846,566,846,4,38.47,13.0,0,0
2458,604,852,553,846,4,38.64,11.05,0,0
2459,642,859,542,845,4,38.64,9.22,0,0
2460,680,866,533,843,4,11.7,14.0,0,0
2461,691,870,547,843,4,12.08,18.25,0,0
2462,702,875,565,846,4,15.81,18.68,0,0
2463,717,880,583,851,4,25.32,16.49,0,0
2464,742,884,599,855,4,40.2,14.56,0,0
2465,782,888,613,859,4,43.1,21.21,0,0
2466,825,891,634,862,4,42.01,38.47,0,0
2467,867,892,672,868,4,36.01,46.27,0,0
2468,903,891,718,873,4,37.05,53.15,0,0
2469,940,889,771,877,4,40.79,50.01,0,0
2470,980,881,821,878,4,39.29,47.0,0,0
2471,1018,871,868,878,4,15.26,63.29,0,0
2472,1031,863,931,872,4,41.48,42.3,0,0
2473,1071,852,973,867,4,48.05,39.05,0,0
2474,1118,842,1011,858,4,74.97,10.63,0,0
2475,1192,830,1019,851,4,42.58,26.83,0,0
2476,1234,823,1043,839,4,35.36,26.93,0,0
2477,1269,818,1068,829,4,31.26,27.2,0,0
2478,1300,814,1094,821,4,27.29,34.53,0,0
2479,1327,810,1128,815,4,25.18,35.51,0,0
2480,1352,807,1163,809,4,23.19,37.34,0,0
2481,1375,804,1200,804,4,20.1,29.27,0,0
2482,1395,802,1229,800,4,19.1,26.08,0,0
2483,1414,800,1255,798,4,19.24,20.1,0,0
2484,1433,797,1275,796,4,18.0,17.0,0,0
2485,1451,797,1292,796,4,13.42,16.0,0,0
2486,1463,803,1308,796,4,10.44,16.03,0,0
2487,1466,813,1324,797,4,9.22,16.03,0,0
2488,1464,822,1340,798,4,5.0,14.0,0,0
2489,1461,826,1354,798,4,4.47,17.03,0,0
2490,1459,830,1371,797,4,14.32,22.14,0,0
2491,1445,827,1392,804,4,18.0,17.03,0,0
2492,1427,827,1405,815,4,35.01,14.56,0,0
2493,1392,828,1419,819,4,37.22,4.47,0,0
2494,1355,832,1423,817,4,46.0,7.62,0,0
2495,1309,832,1426,810,4,39.2,17.12,0,0
2496,1270,828,1409,808,4,35.13,35.51,0,0
2497,1235,825,1374,802,4,31.06,46.69,0,0
2498,1204,823,1328,794,4,31.14,49.37,0,0
2499,1173,820,1279,788,4,23.0,38.12,0,0
2500,1150,820,1241,785,4,13.6,26.02,0,0
2501,1137,824,1215,786,4,8.06,21.21,0,0
2502,1136,832,1194,789,4,6.32,13.34,0,0
2503,1138,838,1181,792,4,5.1,10.2,0,0
2504,1139,843,1171,794,4,1.0,8.06,0,0
2505,1139,842,1163,795,4,7.21,7.0,0,0
2506,1133,838,1156,795,4,14.21,18.97,0,0
2507,1124,827,1138,801,4,16.55,19.31,0,0
2508,1109,820,1120,808,0,15.81,26.93,0,0
2509,1094,815,1094,815,0,28.0,28.0,0,0
2510,1066,815,1066,815,0,50.22,14.14,0,0
2511,1017,826,1052,813,0,16.03,52.89,0,0
2512,1001,825,1001,827,0,23.41,23.41,0,0
2513,979,833,979,835,0,8.54,31.91,0,0
2514,987,836,952,852,0,21.47,25.18,0,0
2515,977,855,977,855,0,31.58,31.58,0,0
2516,1008,861,1008,861,0,65.28,10.0,0,0
2517,1073,855,1018,861,0,4.47,77.78,0,0
2518,1077,853,1095,850,0,10.0,83.02,0,0
2519,1067,853,1177,837,4,43.42,120.07,0,0
2520,1024,859,1296,821,4,18.11,61.66,0,0
2521,1042,857,1357,812,4,25.02,53.34,0,0
2522,1067,856,1410,806,4,33.14,47.27,0,0
2523,1100,853,1457,801,4,31.0,41.3,0,0
2524,1131,853,1498,796,4,26.0,37.22,0,0
2525,1157,853,1535,792,4,28.02,32.14,0,0
2526,1185,854,1567,789,4,37.0,28.07,0,0
2527,1222,854,1595,787,4,41.0,23.35,0,0
2528,1263,854,1618,783,4,39.0,7.62,0,0
2529,1302,854,1625,780,4,32.0,9.06,0,0
2530,1334,854,1616,779,4,27.02,22.2,0,0
2531,1361,855,1594,782,4,23.02,25.32,0,0
2532,1384,856,1569,786,4,19.1,22.2,0,0
2533,1403,858,1547,789,4,20.02,20.22,0,0
2534,1423,859,1527,792,4,24.02,18.44,0,0
2535,1447,858,1509,796,4,32.06,17.46,0,0
2536,1479,856,1492,800,4,33.38,14.32,0,0
2537,1512,851,1478,803,4,28.86,12.65,0,0
2538,1540,844,1466,807,4,22.47,10.77,0,0
2539,1561,836,1456,811,4,18.36,13.6,0,0
2540,1577,827,1443,815,4,13.6,13.15,0,0
2541,1585,816,1430,817,4,12.65,9.49,0,0
2542,1581,804,1421,814,4,38.83,18.79,0,0
2543,1543,796,1438,806,4,30.08,2.0,0,0
2544,1514,788,1438,804,4,30.07,4.47,0,0
2545,1484,786,1442,806,4,1.0,12.08,0,0
2546,1485,786,1437,817,4,17.03,16.28,0,0
2547,1474,799,1453,820,4,11.0,15.13,0,0
2548,1474,810,1468,822,4,3.16,11.7,0,0
2549,1475,813,1479,826,4,2.0,13.6,0,0
2550,1475,811,1490,834,4,6.4,6.4,0,0
2551,1480,815,1495,838,4,10.05,4.24,0,0
2552,1481,825,1492,835,4,9.06,10.05,0,0
2553,1482,834,1482,834,4,26.0,11.18,0,0
2554,1456,834,1493,836,4,27.07,10.2,0,0
2555,1429,832,1503,838,0,8.54,8.54,0,0
2556,1421,829,1495,835,0,15.3,23.54,0,0
2557,1436,826,1472,830,0,5.0,13.45,0,0
2558,1439,822,1463,820,0,16.28,10.77,0,0
2559,1427,811,1467,810,0,15.62,16.4,0,0
2560,1417,799,1457,797,0,20.62,41.48,0,0
2561,1401,786,1417,786,0,36.4,51.97,0,0
2562,1366,776,1366,776,4,80.16,26.93,0,0
2563,1286,771,1341,766,4,75.03,19.42,0,0
2564,1211,773,1325,755,4,70.35,15.81,0,0
2565,1141,780,1312,746,4,39.62,45.18,0,0
2566,1102,787,1267,742,4,33.73,54.08,0,0
2567,1069,794,1213,745,4,23.54,54.59,0,0
2568,1046,799,1159,753,4,8.49,39.62,0,0
2569,1040,805,1120,760,4,10.63,27.66,0,0
2570,1047,813,1093,766,4,15.65,8.06,0,0
2571,1061,820,1086,770,4,11.4,4.24,0,0
2572,1072,823,1083,773,4,12.04,12.37,0,0
2573,1084,822,1095,776,4,16.28,17.69,0,0
2574,1100,819,1107,789,4,25.96,22.56,0,0
2575,1125,826,1129,794,4,30.68,15.81,0,0
2576,1154,836,1144,799,4,30.87,7.28,0,0
2577,1182,849,1151,797,4,27.66,7.07,0,0
2578,1209,855,1152,804,4,31.14,15.65,0,0
2579,1240,858,1166,811,4,37.12,30.41,0,0
2580,1277,861,1196,816,4,48.04,36.67,0,0
2581,1325,859,1232,823,4,51.09,39.46,0,0
2582,1376,856,1271,829,4,36.67,65.28,0,0
2583,1412,849,1336,835,4,25.5,62.07,0,0
2584,1437,844,1398,838,4,23.35,62.03,0,0
2585,1460,840,1460,840,4,36.01,36.01,0,0
2586,1496,839,1496,839,4,33.62,33.62,0,0
2587,1527,826,1527,826,4,24.84,24.84,0,0
2588,1546,810,1546,810,4,29.41,29.41,0,0
2589,1563,786,1563,786,4,27.8,27.8,0,0
2590,1580,764,1580,764,4,31.38,31.38,0,0
2591,1596,737,1596,737,4,27.31,27.31,0,0
2592,1607,712,1607,712,4,25.0,25.0,0,0
2593,1614,688,1614,688,4,19.24,19.24,0,0
2594,1617,669,1617,669,4,36.4,8.06,0,0
2595,1627,634,1609,668,4,31.02,6.71,0,0
2596,1638,605,1603,665,4,26.83,5.0,0,0
2597,1650,581,1598,665,4,2.0,17.12,0,0
2598,1652,581,1600,648,4,3.0,10.2,0,0
2599,1652,584,1598,638,4,3.0,10.2,0,0
2600,1652,587,1600,628,4,4.0,7.62,0,0
2601,1652,591,1597,621,4,5.1,12.17,0,0
2602,1653,596,1595,609,4,24.33,16.4,0,0
2603,1629,600,1608,599,4,25.63,15.0,0,0
2604,1605,609,1620,590,0,26.57,6.4,0,0
2605,1580,618,1624,585,1,11.18,25.94,0,0
2606,1578,629,1601,573,1,7.0,25.06,0,0
2607,1578,636,1579,561,1,7.07,21.95,0,0
2608,1577,643,1560,550,1,7.07,6.32,0,0
2609,1576,650,1554,548,1,6.08,10.0,0,0
2610,1575,656,1548,540,1,4.47,4.47,0,0
2611,1571,658,1550,536,1,3.0,8.94,0,0
2612,1571,655,1558,532,1,8.06,20.12,0,0
2613,1570,647,1576,541,1,8.06,29.68,0,0
2614,1574,640,1601,557,1,5.39,25.61,0,0
2615,1572,635,1621,573,1,7.21,26.25,0,0
2616,1568,629,1641,590,1,7.21,18.6,0,0
2617,1564,623,1656,601,1,7.62,16.4,0,0
2618,1561,616,1669,611,1,7.62,11.4,0,0
2619,1554,613,1676,620,1,5.39,9.49,0,0
2620,1549,611,1679,629,1,6.08,7.28,0,0
2621,1543,610,1677,636,1,10.63,6.32,0,0
2622,1551,603,1675,642,1,10.3,4.12,0,0
2623,1556,594,1674,646,1,11.05,3.61,0,0
2624,1557,583,1672,643,1,18.36,7.62,0,0
2625,1541,574,1669,636,1,19.72,13.42,0,0
2626,1524,564,1663,624,1,17.69,11.18,0,0
2627,1512,551,1658,614,1,15.3,12.65,0,0
2628,1509,536,1654,602,1,20.62,7.62,0,0
2629,1514,516,1651,595,1,20.88,9.22,0,0
2630,1520,496,1649,586,1,25.0,11.4,0,0
2631,1535,476,1646,575,1,30.23,18.03,0,0
2632,1560,459,1640,558,1,34.99,21.19,0,0
2633,1590,441,1633,538,1,25.55,19.7,0,0
2634,1612,428,1625,520,1,10.0,16.16,0,0
2635,1618,420,1619,505,1,1.41,11.18,0,0
2636,1619,419,1614,495,1,5.1,7.28,0,0
2637,1614,420,1612,488,1,5.1,6.32,0,0
2638,1609,421,1610,482,1,16.55,20.0,0,0
2639,1594,428,1598,466,1,11.7,39.4,0,0
2640,1590,439,1562,450,1,13.93,50.8,0,0
2641,1585,452,1512,441,1,8.06,55.58,0,0
2642,1586,460,1457,449,1,8.54,49.65,0,0
2643,1578,463,1410,465,1,9.22,49.77,0,0
2644,1569,465,1364,484,0,12.0,47.85,0,0
2645,1557,465,1321,505,4,19.24,40.31,0,0
2646,1538,462,1286,525,4,24.33,36.72,0,0
2647,1514,458,1254,543,4,28.44,37.22,0,0
2648,1486,453,1222,562,4,32.25,37.12,0,0
2649,1454,449,1189,579,4,34.01,29.41,0,0
2650,1420,448,1165,596,4,33.02,18.87,0,0
2651,1387,449,1155,612,4,31.14,18.03,0,0
2652,1356,452,1154,630,4,32.39,22.14,0,0
2653,1324,457,1161,651,4,30.81,29.55,0,0
2654,1294,464,1173,678,4,31.32,38.08,0,0
2655,1264,473,1192,711,4,30.87,35.36,0,0
2656,1236,486,1209,742,4,36.8,37.44,0,0
2657,1209,511,1230,773,4,42.44,31.4,0,0
2658,1185,546,1249,798,4,48.1,35.36,0,0
2659,1168,591,1274,823,4,46.39,23.6,0,0
2660,1162,637,1288,842,4,43.19,15.65,0,0
2661,1166,680,1295,856,4,39.85,13.04,0,0
2662,1178,718,1284,863,4,30.87,35.06,0,0
2663,1191,746,1249,861,4,24.41,61.61,0,0
2664,1205,766,1189,847,4,16.28,82.97,0,0
2665,1217,777,1109,825,4,13.6,85.87,0,0
2666,1228,785,1026,803,4,9.43,77.47,0,0
2667,1236,790,950,788,4,3.61,64.28,0,0
2668,1238,793,886,782,4,5.1,46.01,0,0
2669,1233,794,840,781,4,12.04,37.34,0,0
2670,1221,793,803,786,4,14.04,26.4,0,0
2671,1207,792,779,797,4,22.02,18.6,0,0
2672,1185,791,764,808,4,32.14,11.7,0,0
2673,1153,788,760,819,4,45.28,7.21,0,0
2674,1108,783,764,825,4,48.26,7.07,0,0
2675,1060,778,769,830,4,44.1,7.21,0,0
2676,1016,775,775,834,4,37.05,5.83,0,0
2677,979,773,780,837,4,33.06,8.25,0,0
2678,946,771,788,839,4,29.02,15.03,0,0
2679,917,770,803,838,4,29.0,24.74,0,0
2680,888,770,827,832,4,29.0,44.27,0,0
2681,859,770,869,818,4,5.0,34.06,0,0
2682,864,770,895,796,4,18.25,63.98,0,0
2683,846,773,953,769,4,12.37,61.85,0,0
2684,834,776,1010,745,4,45.04,79.83,0,0
2685,789,778,1088,728,4,7.07,46.69,0,0
2686,782,779,1134,720,4,7.62,30.41,0,0
2687,789,782,1164,715,4,25.32,20.02,0,0
2688,814,786,1184,714,4,40.0,6.4,0,0
2689,854,786,1189,718,4,54.23,16.28,0,0
2690,908,781,1178,730,4,82.73,38.63,0,0
2691,990,770,1142,744,4,61.66,32.98,0,0
2692,1051,761,1110,752,4,52.35,7.62,0,0
2693,1103,755,1103,755,4,27.0,27.0,0,0
2694,1130,755,1130,755,4,46.1,46.1,0,0
2695,1176,758,1176,758,4,51.48,51.48,0,0
2696,1227,765,1227,765,4,27.0,89.74,0,0
2697,1254,765,1314,787,4,15.03,93.61,0,0
2698,1269,764,1403,816,4,6.71,98.35,0,0
2699,1275,761,1496,848,4,32.76,66.48,0,0
2700,1307,768,1560,866,4,38.33,61.98,0,0
2701,1344,778,1621,877,4,39.22,42.95,0,0
2702,1381,791,1663,868,4,33.84,22.8,0,0
2703,1413,802,1681,854,4,31.02,16.49,0,0
2704,1442,813,1677,838,4,28.46,13.93,0,0
2705,1469,822,1664,833,4,25.3,12.65,0,0
2706,1493,830,1652,829,4,23.41,21.84,0,0
2707,1515,838,1631,823,4,28.16,23.09,0,0
2708,1543,835,1608,821,4,29.02,31.05,0,0
2709,1572,836,1578,813,4,8.06,23.6,0,0
2710,1571,828,1559,799,4,18.03,25.0,0,0
2711,1553,829,1544,779,4,28.16,18.36,0,0
2712,1526,821,1535,763,4,7.07,19.21,0,0
2713,1521,816,1520,751,4,7.62,22.83,0,0
2714,1518,809,1500,740,4,7.28,27.73,0,0
2715,1516,802,1475,728,4,9.06,30.46,0,0
2716,1515,793,1447,716,4,10.05,33.62,0,0
2717,1514,783,1416,703,4,9.22,35.85,0,0
2718,1512,774,1383,689,4,9.06,39.0,0,0
2719,1511,765,1347,674,4,13.34,43.01,0,0
2720,1508,752,1306,661,4,18.36,42.2,0,0
2721,1499,736,1265,651,4,26.91,39.46,0,0
2722,1479,718,1226,645,4,33.12,40.31,0,0
2723,1450,702,1186,640,4,34.93,39.01,0,0
2724,1418,688,1147,639,4,31.95,28.86,0,0
2725,1388,677,1119,646,4,31.32,15.0,0,0
2726,1358,668,1110,658,4,34.71,24.74,0,0
2727,1324,661,1116,682,4,34.13,33.62,0,0
2728,1290,658,1129,713,4,30.02,44.72,0,0
2729,1260,657,1149,753,4,26.02,41.11,0,0
2730,1234,658,1176,784,4,22.36,39.81,0,0
2731,1212,662,1212,801,4,20.62,44.18,0,0
2732,1192,667,1256,805,4,18.38,39.32,0,0
2733,1175,674,1295,800,4,17.2,35.36,0,0
2734,1161,684,1326,783,4,14.76,34.67,0,0
2735,1154,697,1345,754,4,16.03,32.57,0,0
2736,1155,713,1355,723,4,16.64,34.13,0,0
2737,1164,727,1352,689,4,18.38,31.0,0,0
2738,1177,740,1352,658,4,19.7,33.38,0,0
2739,1195,748,1357,625,4,22.36,23.09,0,0
2740,1217,752,1364,603,4,25.02,14.14,0,0
2741,1242,753,1366,589,4,24.02,6.08,0,0
2742,1266,752,1365,583,4,22.02,6.08,0,0
2743,1288,751,1364,577,4,20.1,3.16,0,0
2744,1308,749,1363,574,4,19.1,4.47,0,0
2745,1327,747,1361,570,4,16.12,2.0,0,0
2746,1343,745,1363,570,4,13.15,9.22,0,0
2747,1356,743,1369,577,4,12.04,13.45,0,0
2748,1368,742,1378,587,4,11.05,27.46,0,0
2749,1379,741,1401,602,4,10.0,38.9,0,0
2750,1389,741,1438,614,4,10.0,53.6,0,0
2751,1399,741,1490,627,4,11.05,54.34,0,0
2752,1410,742,1543,639,4,12.37,45.61,0,0
2753,1422,745,1587,651,4,15.81,31.32,0,0
2754,1437,750,1617,660,4,16.12,20.12,0,0
2755,1451,758,1635,669,4,17.49,17.69,0,0
2756,1466,767,1648,681,4,15.81,13.6,0,0
2757,1479,776,1656,692,4,17.03,8.06,0,0
2758,1492,787,1657,700,4,15.56,2.83,0,0
2759,1503,798,1655,702,4,17.03,4.24,0,0
2760,1514,811,1652,705,4,16.64,6.32,0,0
2761,1523,825,1650,711,4,8.06,13.04,0,0
2762,1530,829,1649,724,4,4.47,17.0,0,0
2763,1532,825,1649,741,4,10.05,18.25,0,0
2764,1531,815,1652,759,4,8.06,22.8,0,0
2765,1530,807,1658,781,4,7.21,17.89,0,0
2766,1534,801,1666,797,4,8.6,15.3,0,0
2767,1541,796,1669,812,4,12.53,9.9,0,0
2768,1552,790,1662,819,4,14.76,17.49,0,0
2769,1565,783,1647,828,4,15.65,21.21,0,0
2770,1579,776,1632,843,4,12.08,21.93,0,0
2771,1590,771,1623,863,4,9.06,16.76,0,0
2772,1599,770,1618,879,4,12.08,8.06,0,0
2773,1610,775,1614,886,4,12.81,10.05,0,0
2774,1618,785,1604,885,4,13.0,34.37,0,0
2775,1623,797,1570,880,4,68.0,56.04,0,0
2776,1563,829,1514,878,4,90.48,74.06,0,0
2777,1478,860,1440,881,4,113.05,71.57,0,0
2778,1369,890,1369,890,4,69.35,69.35,0,0
2779,1300,897,1300,897,4,62.2,62.2,0,0
2780,1238,902,1238,902,4,59.14,86.31,0,0
2781,1179,906,1323,887,4,50.09,95.19,0,0
2782,1129,909,1417,872,4,45.1,97.02,0,0
2783,1084,912,1513,858,4,29.15,46.39,0,0
2784,1055,915,1467,864,4,28.28,53.08,0,0
2785,1027,919,1414,867,4,21.0,58.0,0,0
2786,1006,919,1356,867,4,27.17,59.14,0,0
2787,979,916,1297,863,4,41.48,58.08,0,0
2788,939,905,1239,860,4,58.19,53.04,0,0
2789,884,886,1186,858,4,57.78,45.0,0,0
2790,831,863,1141,858,4,44.28,39.12,0,0
2791,791,844,1102,855,4,35.85,37.34,0,0
2792,758,830,1065,850,4,33.24,37.66,0,0
2793,727,818,1028,843,4,23.77,35.51,0,0
2794,705,809,993,837,4,9.43,32.25,0,0
2795,697,804,961,833,4,15.13,26.08,0,0
2796,712,802,935,831,4,22.8,23.02,0,0
2797,734,796,912,830,4,29.12,20.0,0,0
2798,762,788,892,830,4,21.93,18.11,0,0
2799,782,779,874,828,4,19.92,5.1,0,0
2800,801,773,873,823,4,20.22,20.62,0,0
2801,821,770,892,815,4,39.32,23.85,0,0
2802,860,775,912,802,4,42.58,21.54,0,0
2803,902,782,932,794,4,45.54,15.81,0,0
2804,947,789,947,789,4,29.07,29.07,0,0
2805,976,791,976,791,4,24.0,24.0,0,0
2806,1000,791,1000,791,4,18.03,18.03,0,0
2807,1018,792,1018,792,4,42.19,3.16,0,0
2808,1060,788,1017,795,4,47.38,5.1,0,0
2809,1107,782,1016,800,4,53.6,6.71,0,0
2810,1160,774,1019,806,4,28.28,16.28,0,0
2811,1188,770,1035,809,4,26.31,15.3,0,0
2812,1214,766,1050,812,4,23.19,10.2,0,0
2813,1237,763,1060,814,4,20.1,10.44,0,0
2814,1257,761,1070,817,4,18.11,8.54,0,0
2815,1275,759,1078,820,4,17.12,7.62,0,0
2816,1292,757,1085,823,4,20.1,6.4,0,0
2817,1312,755,1090,827,4,23.02,6.4,0,0
2818,1335,756,1095,831,4,27.17,7.81,0,0
2819,1362,759,1101,836,4,26.48,6.71,0,0
2820,1388,764,1104,842,4,23.54,8.94,0,0
2821,1411,769,1112,846,4,20.62,9.22,0,0
2822,1431,774,1121,848,4,21.21,12.04,0,0
2823,1452,777,1133,847,4,21.38,11.05,0,0
2824,1473,781,1144,848,4,23.19,12.04,0,0
2825,1496,784,1156,849,4,24.19,12.04,0,0
2826,1520,787,1168,850,4,25.08,11.4,0,0
2827,1545,789,1179,853,4,20.1,10.44,0,0
2828,1565,791,1189,856,4,17.12,12.17,0,0
2829,1582,793,1201,858,4,5.39,24.02,0,0
2830,1587,795,1225,857,4,2.24,37.12,0,0
2831,1586,797,1262,854,4,12.04,40.2,0,0
2832,1574,798,1302,850,4,13.0,33.14,0,0
2833,1561,798,1335,847,4,14.04,22.09,0,0
2834,1547,799,1357,845,4,14.04,27.17,0,0
2835,1533,800,1384,848,4,12.17,33.84,0,0
2836,1521,802,1416,859,4,10.2,36.67,0,0
2837,1511,804,1449,875,4,9.22,31.3,0,0
2838,1502,806,1477,889,4,8.25,24.52,0,0
2839,1494,808,1501,894,4,6.08,25.08,0,0
2840,1488,809,1526,892,4,9.85,29.12,0,0
2841,1479,813,1554,884,4,7.62,32.28,0,0
2842,1476,820,1585,875,4,10.44,37.11,0,0
2843,1479,830,1621,866,4,17.8,32.98,0,0
2844,1493,841,1653,858,4,18.87,30.02,0,0
2845,1509,851,1679,843,4,17.46,16.16,0,0
2846,1525,858,1685,828,4,10.2,17.49,0,0
2847,1535,860,1676,813,4,12.37,21.84,0,0
2848,1547,857,1655,807,4,14.76,25.32,0,0
2849,1560,850,1630,803,4,19.1,23.54,0,0
2850,1574,837,1607,808,4,18.79,43.0,0,0
2851,1591,829,1564,808,4,15.23,49.04,0,0
2852,1605,823,1515,810,4,18.11,61.13,0,0
2853,1623,821,1454,806,4,10.3,49.09,0,0
2854,1632,816,1405,809,4,4.12,53.01,0,0
2855,1633,812,1352,810,4,10.2,49.0,0,0
2856,1623,810,1303,810,4,22.02,50.04,0,0
2857,1601,811,1253,808,4,29.07,45.1,0,0
2858,1572,813,1208,805,4,34.06,36.35,0,0
2859,1538,815,1172,800,4,32.14,26.31,0,0
2860,1506,818,1146,796,4,28.02,13.04,0,0
2861,1478,819,1133,795,4,30.07,7.28,0,0
2862,1448,821,1126,797,4,41.3,7.0,0,0
2863,1407,826,1119,797,4,46.87,9.06,0,0
2864,1361,835,1110,798,4,45.12,6.08,0,0
2865,1317,845,1104,797,4,35.51,2.83,0,0
2866,1282,851,1102,795,4,29.27,8.49,0,0
2867,1253,855,1096,789,4,24.08,15.26,0,0
2868,1229,857,1083,781,4,22.09,25.0,0,0
2869,1207,859,1059,774,4,19.0,34.13,0,0
2870,1188,859,1025,771,4,19.03,45.01,0,0
2871,1169,858,980,772,4,20.4,46.1,0,0
2872,1149,854,934,775,4,21.38,49.09,0,0
2873,1128,850,885,778,4,23.77,52.09,0,0
2874,1105,844,833,781,4,23.77,54.08,0,0
2875,1082,838,779,784,4,24.74,50.04,0,0
2876,1058,832,729,786,4,26.68,43.05,0,0
2877,1032,826,686,788,4,29.61,37.05,0,0
2878,1003,820,649,790,4,29.43,31.14,0,0
2879,974,815,618,793,4,27.29,28.16,0,0
2880,947,811,590,796,4,26.17,30.15,0,0
2881,921,808,560,799,4,27.17,31.14,0,0
2882,894,805,529,802,4,31.14,34.23,0,0
2883,863,802,495,806,4,36.22,28.16,0,0
2884,827,798,467,809,4,40.2,25.32,0,0
2885,787,794,442,813,4,40.11,22.09,0,0
2886,747,791,420,815,4,38.12,22.36,0,0
2887,709,788,398,819,4,33.06,16.16,0,0
2888,676,786,383,825,4,29.0,14.56,0,0
2889,647,786,369,829,4,27.02,8.25,0,0
2890,620,787,361,831,4,24.08,9.06,0,0
2891,596,789,352,830,4,21.1,3.61,0,0
2892,575,791,349,828,4,19.1,5.1,0,0
2893,556,793,350,823,4,17.26,10.05,0,0
2894,539,796,349,813,4,15.3,13.93,0,0
2895,524,799,344,800,4,14.0,25.5,0,0
2896,510,799,333,777,4,10.05,32.89,0,0
2897,500,798,322,746,4,11.18,38.33,0,0
2898,490,793,317,708,4,14.42,31.26,0,0
2899,478,785,321,677,4,19.21,30.68,0,0
2900,463,773,331,648,4,20.62,24.7,0,0
2901,447,760,344,627,4,18.44,27.02,0,0
2902,435,746,361,606,4,17.2,26.25,0,0
2903,425,732,381,589,4,15.23,31.62,0,0
2904,419,718,407,571,4,15.81,40.22,0,0
2905,414,703,440,548,4,17.26,43.83,0,0
2906,411,686,476,523,4,22.09,43.83,0,0
2907,409,664,512,498,4,21.21,39.12,0,0
2908,412,643,545,477,4,24.04,36.25,0,0
2909,419,620,578,462,4,24.6,37.36,0,0
2910,430,598,614,452,4,25.81,39.2,0,0
2911,445,577,653,448,4,26.91,43.01,0,0
2912,463,557,696,447,4,25.5,49.04,0,0
2913,482,540,745,449,4,26.4,54.23,0,0
2914,503,524,799,454,4,28.02,57.71,0,0
2915,526,508,856,463,4,32.76,53.15,0,0
2916,554,491,908,474,4,33.54,54.57,0,0
2917,584,476,961,487,4,33.11,54.13,0,0
2918,614,462,1014,498,4,31.38,50.09,0,0
2919,643,450,1064,501,4,31.62,32.56,0,0
2920,673,440,1096,495,4,32.98,20.25,0,0
2921,705,432,1113,484,4,34.53,13.04,0,0
2922,739,426,1114,471,4,36.35,14.87,0,0
2923,775,421,1109,457,4,32.56,14.32,0,0
2924,807,415,1103,444,4,37.11,13.0,0,0
2925,843,406,1098,432,4,39.85,7.21,0,0
